更新时间,#genre#
20251219 01:36,url


RespoTime,whitelist,#genre#
659.61ms,广饶新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%B9%BF%E9%A5%B6%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
659.66ms,Icaro Tv Rimini,https://59d7d6f47d7fc.streamlock.net/icarotv/icarotv/playlist.m3u8
659.78ms,流星花园壹29,https://v.cdnlz20.com/20241121/21014_0a149cb5/index.m3u8
659.86ms,湖北卫视,https://www.freetv.top/migu/947472496.m3u8?migutoken=c56229d02181e89502a31fa68a1d48da87a7d6a4964ef5258a8a1d13184947ea319f3785d758e1ca848971c9971b1300f65292cde26f5cb2902c9b103ac517b75c65bb0f9261dd650e6d2eab3b
659.87ms,流星花园壹19,https://v.cdnlz20.com/20241121/21003_e083417f/index.m3u8
660.11ms,魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
660.19ms,四川|利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
660.36ms,流星花园壹02,https://v.cdnlz20.com/20241121/20987_7f22ee90/index.m3u8
660.40ms,超级狮子群的故事(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8986640e9a3f43be9ffe66f0feb41f72/1200.m3u8
660.42ms,「江西」新闻广播,https://tv.iill.top/fm/506&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
660.74ms,森林是我家2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/63bb582977074c57a127eaca9d954154/1200.m3u8
660.75ms,「青海」西宁新闻综合广播,https://tv.iill.top/fm/1149&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
660.82ms,草原狮子的戏剧舞台(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c5b600bcb2c44c44b56e9afdb5243a07/1200.m3u8
660.85ms,山亭综合,http://yp.qqqtv.top/1/api.php?id=%E5%B1%B1%E4%BA%AD%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
660.86ms,CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=32baba1f17982a5856b5e4cba671464db867e70aed83bb692d222321841da606ddd218254653225bb49eccb512865497f6b0aace406fda4ee65cc6aa95156575b7fd6665a5ca27b459a46a0761
660.95ms,乌兰巴托的夜-洋澜一,https://vdse.bdstatic.com//604a5a5431e162005c2841fb53a36c97.mp4
660.99ms,凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
661.09ms,大水獭桑丘的故事(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9934a6c232264addaf109ac76f21e7da/1200.m3u8
661.16ms,[BD]汕头生活高清,https://stream1.freetv.fun/shan-tou-sheng-huo-gao-qing-2.ctv
661.43ms,「央广」老年之声,https://tv.iill.top/fm/649&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
661.53ms,生活英语4Gtv,http://220.135.64.124:5050/of-litv-longturn20/index.m3u8?proxy=true
661.84ms,峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
661.86ms,TVS Travel Network (720p) [Not 24/7],https://rpn.bozztv.com/gusa/gusa-tvstravel/index.m3u8
662.03ms,嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
662.08ms,「河北」中国交通广播-雄安,https://tv.iill.top/fm/1453&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
662.15ms,TNT Sport 1,https://hls.iill.top/api/TNT-Sports-1/playlist.m3u8
662.54ms,沉默的荣耀35,http://jx.999315.xyz/yzzy/20251016/2680_220a7f49/index.m3u8
662.57ms,六盘山红军长征景区,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
662.62ms,光山综合,http://yp.qqqtv.top/1/api.php?id=%E5%85%89%E5%B1%B1%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
662.63ms,Watan TV,https://rp.tactivemedia.com/watantv_source/live/playlist.m3u8
662.66ms,西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-2.m3u8
662.72ms,WABC-DT1 (720p),https://moveonjoy-scan.vercel.app/api/scan?url=https://fl25.moveonjoy.com/ABC_EAST/index.m3u8
662.75ms,「浙江」杭州交通广播,https://tv.iill.top/fm/924&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
662.79ms,Rifle Community TV RCTV (Rifle CO) (720p),https://livestream.telvue.com/riflecmttv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
662.92ms,诗语墨,https://www.goodiptv.club/huya/30312383
662.94ms,巨兽来了,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1224d3b3e1ba410d8dc316f2f2ab1872/1200.m3u8
662.97ms,1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
663.09ms,三都新闻综合,http://yp.qqqtv.top/1/api.php?id=%E4%B8%89%E9%83%BD%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
663.21ms,CCTV-5,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903
663.47ms,「山东」菏泽交通广播,https://tv.iill.top/fm/1385&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
663.49ms,湖南-张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
663.57ms,dj舞曲金典,https://vd2.bdstatic.com/mda-mkk0g8x89nnx62tm/sc/cae_h264/1637456174213928981/mda-mkk0g8x89nnx62tm.mp4
663.59ms,NOW英超1,http://109.61.81.147:1935/cdn7/767/mpegts?token=1d8c18a3d377f5418d2501aa54082b60
663.83ms,西华综合,http://live.dxhmt.cn:9081/tv/11622-1.m3u8
663.90ms,潍坊坊子,http://yp.qqqtv.top/1/api.php?id=%E6%BD%8D%E5%9D%8A%E5%9D%8A%E5%AD%90%E9%A2%91%E9%81%93&auth=666858
663.94ms,华丽翡翠,http://r.jdshipin.com/thuYX
663.95ms,广州法治,http://cn.yycx.eu.org:12838/gztv/fazhi
664.07ms,海鬣蜥的幸福生活,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a66f6344f9cc4ed3b42b06e678124d0f/1200.m3u8
664.14ms,[BD]cctv11,https://stream1.freetv.fun/cctv11-8.ctv
664.17ms,CCTV2,https://www.freetv.top/migu/631780532.m3u8?migutoken=9bacb748dc772b1cfcddf6e6373e3319c6d82105f221862932e3b30a6dc4843c93ace2108ab1d598c2d89ef8eb4225888737ce5895be20612ea7753d025151b9a913bd6fc98ff7666da5979f1d
664.19ms,大生意人19集,http://cjx.999315.xyz/yzzy/20251203/25751_78e3b5ca/index.m3u8
664.20ms,30A We Love Cars,https://30a-tv.com/feeds/vidaa/cars.m3u8
664.20ms,TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=66
664.60ms,动物父母有梦想(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1c1df6f1bff5454a9570693475f920ef/1200.m3u8
664.63ms,潍坊书画,http://yp.qqqtv.top/1/api.php?id=%E6%BD%8D%E5%9D%8A%E4%B9%A6%E7%94%BB%E9%A2%91%E9%81%93&auth=666858
664.73ms,CCTV2,http://dms.yryyj.site:8188/udp/239.76.246.152:1234
664.81ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=9cebd017730e6020100052694015764931490d9ade0a92839f3198d104590414f3e93626dcf6f49b091a21735b592dc818723022c59d669f301e707c1ec905675a758fc939301e086d4569e77d
664.85ms,LPTV (1080p),https://livestream.telvue.com/lexmedia1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/lexmedia1/stream1/playlist.m3u8
664.99ms,广播剧能听一天,https://www.goodiptv.club/huya/22129776
665.01ms,「四川」岷江音乐频率,https://tv.iill.top/fm/447&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
665.01ms,笔仙大战贞子,https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
665.11ms,河南戏曲广播,https://stream.hndt.com/live/yule/playlist.m3u8
665.16ms,费县综合,http://yp.qqqtv.top/1/api.php?id=%E8%B4%B9%E5%8E%BF%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
665.17ms,河南教育广播,https://stream.hndt.com/live/jiaoyu/playlist.m3u8
665.33ms,「河南」开封综合广播,https://tv.iill.top/fm/1777&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
665.34ms,野生白狮(中),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aa5594a7d44b42768d0b4f2fa3e3651d/1200.m3u8
665.39ms,从幼狮到狮王(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a7510a06ef494458a0f23a8a6b6918d3/1200.m3u8
665.42ms,韩国|CJB|SBS,http://8.138.7.223/tv/korea.php?id=14
665.65ms,监狱风云2,https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8
665.67ms,电影•3「解说」,https://live.iill.top/huya/24396428
665.76ms,「江苏」扬州经济音乐广播,https://tv.iill.top/fm/862&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
665.99ms,西安丝路频道,http://xatv-yt.xiancity.cn/live/5/index.m3u8
666.07ms,山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8
666.10ms,北京新闻,https://ls.qingting.fm/live/339/64k.m3u8
666.13ms,Radio Ibiza,https://str48.fluid.stream/RadioIbizaTV/livestream/playlist.m3u8
666.16ms,爱尔兰,https://live.adultiptv.net/blowjob.m3u8
666.25ms,厦门移动电视,http://yp.qqqtv.top/1/api.php?id=%E5%8E%A6%E9%97%A8%E7%A7%BB%E5%8A%A8%E7%94%B5%E8%A7%86&auth=666858
666.51ms,奎屯汉语综合,http://yp.qqqtv.top/1/api.php?id=%E5%A5%8E%E5%B1%AF%E6%B1%89%E8%AF%AD%E7%BB%BC%E5%90%88&auth=666858
666.53ms,Logos TV English (1080p) [Not 24/7],https://5aafcc5de91f1.streamlock.net/logoschannel.com/logoseng/playlist.m3u8
666.54ms,广州 MYFM 88.0 (都市生活)0*0],http://ls.qingting.fm/live/52712.m3u8
666.57ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=4dad15d020c7e258db98f5904ae6df15132c1dc28aefe8bf5e800f37e3445cd3ee5add3d06aae6d910e4708d9adb89cdb619e3bb7bacb873f79812ef4bb4b34316ee0d6cf8ec9a5fed0a82368f
666.65ms,「江西」鹰潭新闻综合频率,https://tv.iill.top/fm/2172&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
666.80ms,安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8
666.82ms,RTL,https://strm.hdtvizlecanli.com/live/rtl.m3u8
667.02ms,新疆卫视,https://stream1.freetv.fun/ad792f5609892bf154369537185a58a8c2a1b29e4f225a268282f628ef83e7bc.ctv
667.03ms,八里沟风景区天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
667.05ms,北极熊的冒险之旅(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9ab29267ff5b4b2b99fdb74d1b9fec55/1200.m3u8
667.06ms,邝美云合集,https://vd2.bdstatic.com/mda-pbeexvuxcve5846s/sc/cae_h264/1676582560140953592/mda-pbeexvuxcve5846s.mp4
667.13ms,流星花园壹11,https://v.cdnlz20.com/20241121/20996_d3474158/index.m3u8
667.34ms,[SD]山西卫视,https://stream1.freetv.fun/shan-xi-wei-shi-56.ctv
667.42ms,ReTV,https://retv2132.bstrm.net/slive/_definst_/retv_retv_channel_5k7_42787_default_891_hls.smil/playlist.m3u8
667.45ms,回去拿马卡报,https://www.goodiptv.club/huya/30080238
667.49ms,BBC综合,http://pullpackage.alivecdn.com/live/DNN8BaerGLsUwk4zddBzM3mdhKDpVOdaeObjOdXS9Fs7qYwp7Z.flv
667.53ms,「福建」宁德交通旅游广播,https://tv.iill.top/fm/2237&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
667.59ms,一个路人-张梦弘,https://vdse.bdstatic.com//2b985808630e6210244f14c10fc2bfab.mp4
667.64ms,流星花园壹10,https://v.cdnlz20.com/20241121/20995_dcb4d2ea/index.m3u8
667.73ms,阿森木木木,https://www.goodiptv.club/huya/11601971
667.78ms,BBC新闻,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
667.87ms,流星花园壹20,https://v.cdnlz20.com/20241121/21005_5372234e/index.m3u8
667.92ms,灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
668.00ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=bf18bf699c0dc93a6e5b0ebd94f0e14b7aac68f848bdb2bfc52120a5b0c3db69e41d1b5ff8515aa4da37ccb9412e9b6e42b02d94c62edccf595ab49084cce74ebcb951706db0ff5c76ecbe35fe
668.00ms,无线星河国Sx,http://rihou.cc:555/tv/[SX]无线星河
668.02ms,影迷数位纪实,http://vv.hotinosin.eu.org:10361/li-litv-ftv15/index.m3u8?proxy=true
668.43ms,「广西」南宁快乐895,https://tv.iill.top/fm/1092&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
668.56ms,CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=ca824f02f6213b64bc94ece82f051a14d6b4b3a0a87493655d302b6c76e29668b57118071931e320faddacacabcb320684e805e3e5b3fdd4465a65f9bc6eac1ff4f24f1c0cde6a2a5cd9a8553a
668.56ms,2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
668.66ms,江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
668.78ms,「福建」畅行876,https://tv.iill.top/fm/1206&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
668.95ms,浙江卫视广州,http://tvtj1.jxwltx.com:8003/zjws.m3u8
669.04ms,「福建」音乐广播,https://tv.iill.top/fm/471&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
669.18ms,「湖北」经典音乐广播,https://tv.iill.top/fm/534&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
669.19ms,华山论剑粤57,https://vip.lz-cdn8.com/20220726/20030_5d7393fb/index.m3u8
669.19ms,四川新闻,http://yp.qqqtv.top/1/api.php?id=%E5%9B%9B%E5%B7%9D%E6%96%B0%E9%97%BB%E9%A2%91%E9%81%93&auth=666858
669.46ms,CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2288&tk=e503191f8e20
669.56ms,[BD]广东珠江高清,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-3.ctv
669.61ms,流星花园壹12,https://v.cdnlz20.com/20241121/20997_722b7258/index.m3u8
669.73ms,Bloomberg News,http://zb.hpc.tw/smtv.php?id=bloomberg_twn
670.04ms,30A Golf Kingdom,https://30a-tv.com/feeds/vidaa/golf.m3u8
670.11ms,流星花园壹16,https://v.cdnlz20.com/20241121/21001_7ffc3ef8/index.m3u8
670.37ms,剧能说,https://www.goodiptv.club/huya/30298490
670.61ms,大时代粤壹22,https://cdn9.ryplay9.com/20240922/8186_1abe096d/index.m3u8
670.63ms,萨摩耶王小羊,https://www.goodiptv.club/douyu/9559063
670.64ms,陈慧琳《2008 演唱会 完整版》,https://vd2.bdstatic.com/mda-pap5g5hdrs3a2f9n/hd/cae_h264/1674535115951758244/mda-pap5g5hdrs3a2f9n.mp4
670.92ms,江天大夫與,https://www.goodiptv.club/huya/26355857
671.00ms,「广东」梅州电台综合广播,https://tv.iill.top/fm/1063&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
671.20ms,「安徽」音乐广播,https://tv.iill.top/fm/601&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
671.43ms,「海南」交通广播,https://tv.iill.top/fm/542&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
671.55ms,金豺夫妇的故事,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5b71afacb8eb442d9d4a5844d3ceca15/1200.m3u8
671.72ms,Almagd TV North America (1080p),https://5aafcc5de91f1.streamlock.net/almagd.tv/almagd.smil/playlist.m3u8
672.04ms,Coptic TV,https://5aafcc5de91f1.streamlock.net/ctvchannel.tv/ctv.smil/playlist.m3u8
672.04ms,红鬼仔【国语】(香港恐怖片),https://vip.lz-cdn3.com/20230317/18155_a3837327/index.m3u8
672.22ms,河南卫视,http://www.cdnstv.com:6398/hls/47/index.m3u8
672.23ms,狮群的家园生活,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cad939a2eb714f4b9d37c4185674d50b/1200.m3u8
672.25ms,「江西」赣州交通音乐广播,https://tv.iill.top/fm/971&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
672.37ms,Tele Bruzzano,https://playerssl.telemia.tv/fileadmin/hls/Telebruzzano/telebruzzano_mediachunks.m3u8
672.41ms,我叫山鸡哥,https://www.goodiptv.club/huya/23734246
672.56ms,原野逐梦记,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/01fcf61e12c242bd81dc5aca38b6f183/1200.m3u8
672.57ms,西丰综合,http://yp.qqqtv.top/1/api.php?id=%E8%A5%BF%E4%B8%B0%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
672.71ms,四川|凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
672.73ms,罗时丰一定要成功,http://vd1.bdstatic.com/mda-hgmk00ncqxvvix0v/mda-hgmk00ncqxvvix0v.mp4
672.74ms,台儿庄新闻综合,http://yp.qqqtv.top/1/api.php?id=%E5%8F%B0%E5%84%BF%E5%BA%84%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88&auth=666858
673.13ms,「云南」蒙自广播电视台综合广播,https://tv.iill.top/fm/2222&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
673.14ms,「海南」旅游广播,https://tv.iill.top/fm/1099&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
673.16ms,Leominster TV Public (720p) [Not 24/7],https://livestream.telvue.com/leominster1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
673.34ms,电影轮播,http://diyp.112114.xyz/douyu/8770422
673.50ms,AccessVision Channel 16,https://livestream.telvue.com/accvision1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
673.53ms,探秘冰上的北极熊(上),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6a74d01391d849849c7391b2466f3752/1200.m3u8
673.73ms,「央广」环球资讯广播,https://tv.iill.top/fm/692&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
673.77ms,新疆交通广播 FM94.9 (Opt-2),http://ls.qingting.fm/live/1910.m3u8
674.00ms,乌克兰,https://live.adultiptv.net/fetish.m3u8
674.18ms,Castrovillari Tv,http://msh0062.stream.seeweb.it/live/flv:stream00.sdp/playlist.m3u8
674.37ms,CBS Sports HQ,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5e9f2c05172a0f0007db4786/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c27b8f5-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=3a15356b-8467-4ae7-b2f6-9c8467fcf41d
674.45ms,「江苏」南通经济广播,https://tv.iill.top/fm/876&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
674.61ms,「湖北」宜昌交通广播,https://tv.iill.top/fm/1032&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
674.63ms,经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
674.67ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
674.79ms,[BD]山东卫视,https://stream1.freetv.fun/shan-dong-wei-shi-84.ctv
674.85ms,常州生活,http://yp.qqqtv.top/1/api.php?id=%E5%B8%B8%E5%B7%9E%E7%94%9F%E6%B4%BB&auth=666858
674.92ms,酱爆泡沫天国2005年,https://hd.ijycnd.com/play/zbqjEN2d/index.m3u8
674.96ms,之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
675.10ms,「电视伴音」CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8
675.12ms,沂源综合,http://yp.qqqtv.top/1/api.php?id=%E6%B2%82%E6%BA%90%E7%BB%BC%E5%90%88%E9%A2%91%E9%81%93&auth=666858
675.14ms,CCTV16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000
675.19ms,南美野生世界2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9c743ea1e41f4bf585fb1470c9575c0d/1200.m3u8
675.26ms,[BD]亞洲旅遊,https://stream1.freetv.fun/ya-zhou-lu-you-24.m3u8
675.49ms,俗哥看电影,https://www.goodiptv.club/douyu/2161818
675.57ms,「河北」廊坊戏曲广播,https://tv.iill.top/fm/1710&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
675.61ms,桃花诺-旺仔小乔,https://vdse.bdstatic.com//1962e1def431dfcd59247bcd938640f8.mp4
675.70ms,龙华经典,http://210.61.15.55:50007/litv-longturn21/index.m3u8?proxy=true
675.78ms,Hope Channel Inter-America English (1080p),https://jstre.am/live/jsl:UP9KAdlVrm8.m3u8
675.79ms,CCTV11,https://www.freetv.top/migu/667987558.m3u8?migutoken=0960d7e074be53abeacd988e7daaca6d1477b1f255f98a01c33c7adf74ac246fe65a23451c3cff9b1203a6285cec778b6d488bd805e9d2433abe3ca23eb24e4f2a5f36bba821773558e1dec231
675.96ms,东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8
676.11ms,江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8
676.12ms,ELta体育叁效,http://pullpackage.alivecdn.com/live/MLsJgqOvSWpdVt6iilNwPskIiIibZK0ykJbt8YevoYwewFqCBV.flv
676.33ms,绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
676.36ms,春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
676.42ms,吉林永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
676.50ms,歌MV7,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
676.54ms,天津卫视,http://223.105.252.8/PLTV/4/224/3221228239/index.m3u8
676.61ms,宁夏石嘴山综合,http://live.kanwz.net/ggpd/playlist.m3u8
676.77ms,「辽宁」乡村广播,https://tv.iill.top/fm/441&token=d6c3596b793d163ff36129344674a3b2d8d6d13931fed17ecd9a3044e73d3cf5
676.84ms,吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
676.89ms,金枝欲孽,http://www.douzhicloud.site:35455/huya/29465847
676.91ms,HISTORy,http://pullpackage.alivecdn.com/live/vbijK74d1CoSKenM3W6dJBYUf970rzddBz8MpMwmq9fTS209sI.flv
676.98ms,天书黎明10集,http://cjx.999315.xyz/yzzy/20251203/1300_6f3e29a3/index.m3u8
677.03ms,CCTV17,http://www.cdnstv.com:6398/hls/17/index.m3u8
677.05ms,津南电视台,http://play.jinnantv.top/live/JNTV1.m3u8
677.15ms,Aghapy Kids (1080p),https://5b622f07944df.streamlock.net/aghapykids.tv/aghapykids2/playlist.m3u8
677.22ms,今日演唱会中,http://rihou.cc:555/tv/[mv]今日演中
677.25ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
677.36ms,[HD]zarok tv sorani,https://stream1.freetv.fun/zarok-tv-sorani-1.m3u8
677.53ms,云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
677.56ms,夜勤病栋上部,https://1xp60.cdnedge.live/file/avple-images/hls/629e1a28759a6d027422edf1/playlist.m3u8
677.66ms,「湖南」永州新闻综合广播,https://tv.iill.top/fm/1487&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
677.67ms,「河南」中国交通广播,https://tv.iill.top/fm/746&token=d01b299b3b7eff22e7b7962a052f17f146b2e5e7c020e54920b6b236fd31d6b1
677.77ms,暗河传第29集,http://cjx.999315.xyz/yzzy/20251104/22257_c95cb8f9/index.m3u8
677.92ms,石首综合,http://yp.qqqtv.top/1/api.php?id=%E7%9F%B3%E9%A6%96%E7%BB%BC%E5%90%88&auth=666858
678.04ms,用小穴汁援哥哥用功读书,https://e2fa6.cdnedge.live/file/avple-images/hls/629b3e33c73d695b3e2f393a/playlist.m3u8
678.08ms,吉林磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
678.13ms,丛林之王美洲豹,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bbb1037a32ad44cf8bab822eda34bc86/1200.m3u8
678.16ms,无线娱乐频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
678.22ms,北大落说大片,https://www.goodiptv.club/douyu/8828811
678.32ms,鸣沙山,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
678.33ms,CETV-1,https://migu.188766.xyz/?migutoken=c2a78a43c1fbbd0b4eeee5614501a3f0&id=CETV1&type=yy
678.43ms,河北农民,https://ls.qingting.fm/live/1650/64k.m3u8
678.69ms,无线千禧PLtv,http://rihou.cc:555/tv/[PL]无线千禧
678.84ms,云和新闻,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?
679.03ms,流星花园壹08,https://v.cdnlz20.com/20241121/20993_9ea687dd/index.m3u8
679.07ms,WBBJ (Jackson TN) (432p),https://dai.google.com/linear/hls/event/HZ3JdLVcQ463l3b1BLXmmQ/master.m3u8
679.08ms,[BD]深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-34.ctv
679.08ms,Big Radio,https://stream.hndt.com/live/gudian/playlist.m3u8
679.17ms,[BD]cctv12,https://stream1.freetv.fun/cctv12-50.ctv
679.17ms,古惑仔,https://yylunbo.ottiptv.cc/yy/1458015189
