白名单,#genre#
射雕英雄传83版,http://live.ottiptv.cc/yy/1354210357
CCTV4咪咕,http://rihou.cc:555/tv/[mg]CCTV-04
大笑影院,https://www.goodiptv.club/douyu/10329300
荒野避难所,https://www.goodiptv.club/douyu/10234334
李世民,https://live.metshop.top/huya/11336572
最美的青春,https://live.ottiptv.cc/yy/1382851530
绝代双娇频道,http://120.220.76.91:2003/huya.php?id=29465867
Kutonen,https://live-fi.tvkaista.net/kutonen/live.m3u8?src=freetv
吾恩5nn,https://www.goodiptv.club/douyu/9631914
杭小妞,https://live.ottiptv.cc/yy/1382851590
伊太刀刀,https://live.ottiptv.cc/douyu/747764
➡️抖舞陪看⬅️,http://rihou.cc:555/tv/[mv]抖舞陪看
萌妹特攻队爆笑出击,https://live.ottiptv.cc/yy/1354930971
CGTN-法咪咕,http://rihou.cc:555/tv/[mg]CGTN-法
重启,https://live.ottiptv.cc/yy/1354888736
电影谍战片,http://live.metshop.top/huya/21059587?cdn=alicdn
暖暖1999,https://live.ottiptv.cc/yy/1382851591
许光汉主演喜剧大片,https://live.ottiptv.cc/yy/1382736825
周星驰电影,http://live.ottiptv.cc/huya/11342412
主播拍个肚皮,https://www.goodiptv.club/douyu/9387499
梦中的那片海,https://live.ottiptv.cc/huya/26355765
CasaSanremoTv,https://router.xdevel.com/video0s975911-633/stream/playlist_dvr.m3u8
橙记港剧✔原,https://goodiptv.club/douyu/4549169
内在美-伊人有约,https://live.ottiptv.cc/yy/1382737892
Doma,https://sktv.mxnticek.eu/new/stream.php?ch=Doma
TapahtumaTVEveo,https://live-fi.tvkaista.net/tapahtumatv-eveo/live.m3u8?src=freetv
一代枭雄频道,http://120.220.76.91:2003/huya.php?id=11342398
奇门异人出世,https://live.ottiptv.cc/yy/1382749912
脱口秀大会肆,http://120.220.76.91:2003/huya.php?id=30080243
潜伏sc,https://www.goodiptv.club/douyu/9458345
CCTV12咪咕,http://rihou.cc:555/tv/[mg]CCTV-12
早期教育,https://live.264788.xyz/channel/cetvcece?streamid=2c224135515a11c735f7351c17434a62&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
牧野诡事之赤丹珠,https://live.ottiptv.cc/yy/1382736863
绝对忠诚使命,https://live.ottiptv.cc/yy/1354936178
Deportes13Ⓖ,https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/13d/13d.smil/playlist.m3u8
亲爱的热爱的,https://live.ottiptv.cc/yy/1354932433
橙记港剧,http://www.goodiptv.club/douyu/4549169
深圳卫视咪咕,http://t.061899.xyz/tl/tl.php?id=szws
大汉天子,https://live.metshop.top/yy/1382736807
八幡老师1,https://www.goodiptv.club/douyu/9272043
CCTV17咪咕,http://rihou.cc:555/tv/[mg]CCTV-17
精彩动作电影享不停,https://live.ottiptv.cc/yy/1382736809
若轻云之蔽月兮,https://www.goodiptv.club/douyu/9262563
风云剧场,https://live.264788.xyz/channel/fengyunjuchang?streamid=31e7b5b7032d25dd215a4069cdee1a48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
许多多,https://live.ottiptv.cc/yy/1382851583
LCP,https://lcp.fr/le-live-lcp-tnt-5433
Only丶邵氏,https://live.ottiptv.cc/douyu/4246519
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
欢乐集结号2,https://live.ottiptv.cc/yy/1354930919
华语影视✔原,https://goodiptv.club/douyu/3928
笑笑笑团长,https://www.goodiptv.club/douyu/10329368
CCTV2咪咕,http://rihou.cc:555/tv/[mg]CCTV-02
江苏综艺频道,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/jszongyi/600/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699067&netType=0&sid=5500260513&pid=2028597139&timestamp=20260710000226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=626065193&ParentNodeID=-99&assertID=5500260513&client_ip=171.8.79.254&SecurityKey=20260710000226&promotionId=&mvid=5100186420&mcid=500020&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=b9227f8b90bbf18a605e57fde8c6e878&sv=10004&ct=android
水月洞天频道,http://120.220.76.91:2003/huya.php?id=21059567
足球小将解说,http://120.220.76.91:2003/huya.php?id=25725150
TBNУкраїна,https://5d23269b3ec0c.streamlock.net/WEB_Ukraine24/ngrp:Ukraine24.stream-adaptive/playlist.m3u8
目及WATCHER,https://www.goodiptv.club/douyu/8712204
韩国女团01,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239755956819.mp4
简阳新闻综合,http://8.138.7.223/tv/cditv.php?id=jyxwzh
360Новости,https://live-vgtrksmotrim.cdnvideo.ru/vgtrksmotrim/smotrim-live-03-srt.smil/playlist.m3u8
CCTV1咪咕,http://rihou.cc:555/tv/[mg]CCTV-01
赛事咪咕播20,http://156.233.226.200:65486/其他/咪咕-高清赛事20?cors
CCTV11咪咕,http://rihou.cc:555/tv/[mg]CCTV-11
武进生活,http://live.wjyanghu.com/live/CH2.m3u8
YY用户,https://live.ottiptv.cc/yy/1382745182
世界未解之谜M,https://live.ottiptv.cc/douyu/9369468
国🔊10ELta体育,http://rihou.cc:555/tv/[At|]ELta体育
陈情令播频道,http://120.220.76.91:2003/huya.php?id=29465862
CCTV5+咪咕,http://rihou.cc:555/tv/[mg]CCTV-5p
YY用户,https://live.ottiptv.cc/yy/1382735553
将军侃片,https://www.goodiptv.club/douyu/8529736
无心法师,http://cdn.jdshipin.com:8880/huya.php?id=30080233
蜀山伏魔剑,https://live.ottiptv.cc/yy/1354932365
大荒电影,https://www.goodiptv.club/douyu/3508538
AntennaSicilia,https://antennasicilialive.cdn.netrw.it/antennasicilialive/hls/ccr/antennasicilia/master.m3u8
破案港剧,https://live.ottiptv.cc/yy/1350670730
吃草莓的果子狸V,https://www.goodiptv.club/douyu/9382395
csmystery,https://t.freetv.fun/live/cs-mystery.php
电视剧七频道,http://120.220.76.91:2003/huya.php?id=21059630
国际吸猫协会,https://www.goodiptv.club/douyu/8657834
CCTV17咪咕,http://t.061899.xyz/tl/tl.php?id=cctv17
新昌休闲影视[Not24/7],https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
天师驱魔令,https://live.ottiptv.cc/yy/1354926643
国产大片电影,https://live.ottiptv.cc/yy/1354926655
汪哥说电影,https://www.goodiptv.club/douyu/9312685
海南卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hinws
CCTV10咪咕,http://116.52.28.98:8877/624878405
韩国女团44,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240301854532.mp4
重庆卫视咪咕,http://t.061899.xyz/tl/tl.php?id=cqws
忠诚无畏，战犬出击,https://live.ottiptv.cc/yy/1354930225
辣警狂花2,https://live.ottiptv.cc/yy/1382745110
忆暄Ethan,https://www.goodiptv.club/douyu/9570042
高能博弈—大事件,https://live.ottiptv.cc/yy/1382749898
金渐层沈同学,https://www.goodiptv.club/douyu/9516467
premiersports2,https://t.freetv.fun/live/premier-sports-2-1.ts
火龙果说电影,https://www.goodiptv.club/douyu/9559158
纸鸢SomniumV,https://www.goodiptv.club/douyu/9506782
RTBalkan（塞尔维亚语）,https://rt-srb.rttv.com/dvr/rtbalkan/playlist_4500Kb.m3u8
飓风营救,https://live.ottiptv.cc/yy/1382735547
怪兽系列频道,http://120.220.76.91:2003/huya.php?id=21059554
艾迪格里芬：经典就是我,https://live.ottiptv.cc/yy/1354932409
快乐的小波子,https://www.goodiptv.club/douyu/9039399
新弦已张，静候谁的指尖与故事？,https://live.ottiptv.cc/yy/1354936170
JustforLaughsGags,https://streams2.sofast.tv/ptnr-yupptv/title-JUST_FOR_LAUGHS_GAGS_YUPPTV/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/2790d143-5874-4146-bf91-9063c52b2f15/manifest.m3u8
句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
小品1,https://live.metshop.top/huya/11352961
以家人之名,https://live.ottiptv.cc/yy/1382736908
暮肆Mousse,https://www.goodiptv.club/douyu/9634199
浙BA桐乡64-83海宁2026浙江省城市篮球联赛全场回放：桐乡VS海宁（赛场原声）19:30,http://mgsp.vod.miguvideo.com:8088/depository_eos_wxlz04/asset/zhengshi/5106/630/511/5106630511/media/5106630511_5339097438_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701810669&pid=2028597139&timestamp=20260710000238&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966075360&ParentNodeID=-99&assertID=5701810669&client_ip=171.8.79.254&SecurityKey=20260710000238&promotionId=&mvid=5106630511&mcid=1003&mpid=120000582330&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3dd45a3b0ffa3b9a79db0edacaf5d4f3&sv=10004&ct=android
欢乐集结号58-70,https://live.ottiptv.cc/yy/1382745119
初恋脸,https://live.ottiptv.cc/yy/1382851597
广东卫视咪咕,http://116.52.28.98:8877/608831231
津南电视台,http://play.jinnantv.top/live/JNTV1.m3u8
cct4欧洲咪咕,http://rihou.cc:555/tv/[mg]cct4欧洲
山东教育卫视,http://183.162.104.116:1234/609154353
爱星影视,https://www.goodiptv.club/douyu/9476806
还珠格格,http://222.186.39.21:35466/huya/30080241
Звезда,https://tvchannelstream1.tvzvezda.ru/cdn/tvzvezda/playlist.m3u8
天津卫视咪咕,http://t.061899.xyz/tl/tl.php?id=tjws
亮剑,http://live.ottiptv.cc/huya/30080238
青龙偃月显威,https://live.ottiptv.cc/yy/1354932402
国外黑色喜剧：冷幽默小剧场,https://live.ottiptv.cc/yy/1382745175
神探狄仁杰第三部,https://live.ottiptv.cc/huya/11342425
兔兔MC维辰软桃团,https://www.goodiptv.club/douyu/8266799
四海钓鱼,http://8.153.110.51:3020/637444975
老广的味道-美食之旅,https://live.ottiptv.cc/yy/1354932375
CCTV6咪咕,http://t.061899.xyz/tl/tl.php?id=cctv6
SAO东西又再说SAO话,https://www.goodiptv.club/douyu/8833450
Муз-ТВⓈ,https://streaming102.interskytech.com/live/618.m3u8
CCTV6咪咕,http://rihou.cc:555/tv/[mg]CCTV-06
万辉礼红地毯,http://rihou.cc:555/tv/[mv]礼红地毯
冷君聊大片,https://www.goodiptv.club/douyu/9666219
风云雄霸频道,http://120.220.76.91:2003/huya.php?id=21059612
宝蓝和朋友们,https://www.goodiptv.club/douyu/9283356
爆笑行为大赏,https://www.goodiptv.club/douyu/10329767
韩国|BBS,http://8.138.7.223/tv/korea.php?id=1
鹏友说电影,https://www.goodiptv.club/douyu/9445244
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
蓝翔新三国,https://www.goodiptv.club/douyu/5908256
西藏卫视咪咕,http://t.061899.xyz/tl/tl.php?id=xzws
skysportspremierleague,https://t.freetv.fun/live/sky-sports-premier-league-1.ts
苍狼特战突击,https://live.ottiptv.cc/yy/1382736849
天道-9.2高分好剧,https://live.ottiptv.cc/yy/1382735574
江苏卫视咪咕,http://j.s.bkpcp.top/jj/jsws
咆哮丶土拨鼠,https://www.goodiptv.club/douyu/9564230
本山快乐营,https://live.ottiptv.cc/yy/1354933529
一颗咕咕星,https://www.goodiptv.club/douyu/9388557
陀枪师姐频道,http://120.220.76.91:2003/huya.php?id=29465857
RadioLibertà,https://router.xdevel.com/video0s975360-67/stream/playlist_dvr.m3u8
电影迷小雅,https://live.ottiptv.cc/douyu/9639225
河北经济,http://8.138.7.223/tv/heb.php?id=00022
强森电影,http://cdn.jdshipin.com:8880/huya.php?id=21059581
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4
魔幻手机,https://live.ottiptv.cc/yy/1382735544
杨山羊goat,https://www.goodiptv.club/douyu/6300365
NewKMOVIES,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=GB1700007PK&channel_id=newid_343&tp=samsung_tvplus
老电影故事,https://www.goodiptv.club/douyu/9167273
全运闭幕咪咕,http://rihou.cc:555/tv/[mv]闭幕咪咕
重温经典,http://8.138.7.223/tv/cwjd.php
山东卫视咪咕,http://t.061899.xyz/tl/tl.php?id=sdws
ElPingüinoTV,https://redirector.rudo.video/hls-video/339f69c6122f6d8f4574732c235f09b7683e31a5/pinguinotv/pinguinotv.smil/playlist.m3u8
大力学姐,https://www.goodiptv.club/douyu/8784719
薛仁贵传奇,https://live.ottiptv.cc/yy/1355260662
好先生,https://live.ottiptv.cc/yy/79382500
开心小泡芙,https://live.ottiptv.cc/yy/1382851578
CCTV9咪咕,http://rihou.cc:555/tv/[mg]CCTV-09
科学放映室,https://www.goodiptv.club/douyu/9439712
张国荣与周润发的兄弟情,https://live.ottiptv.cc/yy/1354930961
小鸭子老师,https://www.goodiptv.club/douyu/9627625
郝蕾演绎-情满四合院,https://live.ottiptv.cc/yy/1382745089
ČT:D,https://sktv.mxnticek.eu/new/stream.php?ch=CT_D
CCTV7咪咕,http://rihou.cc:555/tv/[mg]CCTV-07
第一剧场,https://live.264788.xyz/channel/diyijuchang?streamid=e9b0fb1ca135a4aeae12944494883794&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
doma,https://t.freetv.fun/live/doma-1.php
动物启示录,https://www.goodiptv.club/douyu/9443129
祝晓晗,https://www.goodiptv.club/douyu/9575293
NBA灰熊VS老鹰全场回放（英文原声）06:55,http://hlszymgspvod.miguvideo.com:8080/depository_eos_wxlz04/asset/zhengshi/5106/630/153/5106630153/media/5106630153_5339061654_594.mg001.mp4.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=800033&netType=0&sid=5701809414&pid=2029000115&timestamp=20260710000236&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=966058749&ParentNodeID=-99&preview=1&playseek=000000-000600&assertID=5701809414&client_ip=171.8.79.254&SecurityKey=20260710000236&promotionId=&mvid=5106630153&mcid=1003&mpid=120000582035&playurlVersion=WX-A1-9.6.1.6-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=1&encrypt=8d6713bdb887b2a09e74f44d3ba4d1f9&sv=10004&ct=android
一人之上漫剧,http://120.220.76.91:2003/huya.php?id=11602065
精彩动漫,https://live.ottiptv.cc/yy/1420843376
韩国女团41,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240299394846.mp4
哑巴竟然会说话,https://live.ottiptv.cc/yy/1354932427
黄渤电影,http://live.ottiptv.cc/huya/11352876
长相思播频道,http://120.220.76.91:2003/huya.php?id=11336593
Dajto,https://sktv.mxnticek.eu/new/stream.php?ch=Dajto
tnlive,https://t.freetv.fun/live/tn-live.php
我叫孙火旺,https://www.goodiptv.club/douyu/9770949
内蒙古视咪咕,http://t.061899.xyz/tl/tl.php?id=nmgws
鑫酱盘动漫,https://www.goodiptv.club/douyu/9547575
TVNova,https://stream.agatin.hr:3727/live/tvnovalive.m3u8
一颗糖糖canddy,https://www.goodiptv.club/douyu/9192852
怪兽马提尼电影,https://live.ottiptv.cc/douyu/9075333
Sienatv,https://router.xdevel.com/video0s976727-1441/stream/playlist.m3u8
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
美好的意外治愈邂逅,https://live.ottiptv.cc/yy/1382828766
施公奇案2-欧阳震华,https://live.ottiptv.cc/yy/1382736824
扫黄先锋频道,http://120.220.76.91:2003/huya.php?id=29465855
老高与小茉的死忠粉,https://live.ottiptv.cc/douyu/236461
是忆昔啊,https://www.goodiptv.club/douyu/9455518
韩国女团16,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240147051191.mp4
全运开幕翡翠,http://rihou.cc:555/tv/[mv]开幕翡翠
邸生,https://www.goodiptv.club/douyu/9665298
四叶草影视,https://www.goodiptv.club/douyu/9446117
小猪搞笑精选,https://www.goodiptv.club/douyu/10329752
CGTN纪录,http://t.061899.xyz/tl/tl.php?id=cgtnjl
大家车言论,https://live.ottiptv.cc/yy/1382570702
虫儿飞,https://resource-cdn.tuxiaobei.com/video/d3/38/d338ff66f203edc8aae959717ff54a64.mp4
湖北卫视咪咕,http://t.061899.xyz/tl/tl.php?id=hubws
院线动作大片,https://live.ottiptv.cc/yy/1382736900
皮皮游戏时光,https://www.goodiptv.club/douyu/7553744
金玉满堂,https://live.metshop.top/yy/1382736881
躺平还是奋斗？搞笑中见真谛,https://live.ottiptv.cc/yy/1382851586
俄罗斯女孩安娜,https://www.goodiptv.club/douyu/9314604
庄尼兔拟音实验室,https://www.goodiptv.club/douyu/9546169
ТНТInternational,https://cdn4.skygo.mn/live/disk1/THT/HLSv3-FTA/THT.m3u8
楚汉骄雄,http://cdn.jdshipin.com:8880/huya.php?id=29465854
战俘营大逃亡,https://live.ottiptv.cc/yy/1354930915
新楚留香频道,http://120.220.76.91:2003/huya.php?id=26355848
小朋友可爱到家了,https://live.ottiptv.cc/yy/1354930887
动物世界-领略原始野性,https://live.ottiptv.cc/yy/1382743138
成龙系列,https://live.ottiptv.cc/yy/1354888751
保护我家蓉儿,https://live.ottiptv.cc/yy/1370293254
黑龙江视咪咕,http://t.061899.xyz/tl/tl.php?id=hljws
大熊观影,https://www.goodiptv.club/douyu/8851140
特种兵之火凤凰,https://live.ottiptv.cc/huya/29982636
韩国女团45,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240075164377.mp4
史诗级科幻电影-阿凡达,https://live.ottiptv.cc/yy/1382735577
赛道争锋！,https://live.ottiptv.cc/yy/1382736853
远去的飞鹰-影视剧,https://live.ottiptv.cc/yy/1354930912
大壮撞电影,https://www.goodiptv.club/douyu/9437349
宇宙视界,http://live.nctv.top/douyu1.php?id=9498354
宇宙无敌韩三金,https://www.goodiptv.club/douyu/3194372
小惠_郭德纲相声迷,https://live.ottiptv.cc/yy/1382851593
CCTV5咪咕,http://rihou.cc:555/tv/[mg]CCTV-05
老高与小茉的死忠粉,https://www.goodiptv.club/douyu/236461
警匪虎牙频道,http://120.220.76.91:2003/huya.php?id=11352886
НижнийНовгород24,https://live-vestinn.cdnvideo.ru/vestinn/nn24-khl/playlist.m3u8
叮当全集解说,http://8.155.43.98:35455/douyu/9445279
韩国女团27,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
鲤环姬Lee,https://www.goodiptv.club/douyu/9791703
NewKPOP,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=GB17000088V&channel_id=newid_086&tp=samsung_tvplus
PK地球神,https://live.ottiptv.cc/yy/1382736872
BelrosⓈ,https://live2.mediacdn.ru/sr1/tro/playlist.m3u8
一朵老香菇解说,https://www.goodiptv.club/douyu/10050914
全运开幕咪咕,http://rihou.cc:555/tv/[mv]开幕咪咕
杰克大魔王V,https://www.goodiptv.club/douyu/9729740
东方卫视咪咕,http://t.061899.xyz/tl/tl.php?id=dfws
辣警狂花,https://live.ottiptv.cc/yy/1382736892
赵牡丹，辛辣开麦,https://live.ottiptv.cc/yy/1382736893
萨摩耶王小羊,https://www.goodiptv.club/douyu/9559063
女神撩电影,https://www.goodiptv.club/douyu/9439594
太空荒野求生记-火星救援,https://live.ottiptv.cc/yy/1354930957
震撼！国内功夫大片,https://live.ottiptv.cc/yy/1382736902
万辉翡翠台庆,http://rihou.cc:555/tv/[mv]翡翠台庆
FM104,https://wg.cdn.tibus.net/fm104MP3128
http://47.120.41.246:8899/zb.txt,#genre#
https://3043.kstore.space/bhvip/bhzb.txt,#genre#
宝盒没宝,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8


https://tv.iill.top/m3u/Gather,#genre#
https://tv.iill.top/m3u/Live,#genre#
https://tv.iill.top/m3u/Sport,#genre#
https://live.freetv.top/huyayqk.m3u,#genre#
https://live.freetv.top/douyuyqk.m3u,#genre#
http://wx.thego.cn/hk.txt,#genre#
https://live.zhoujie218.top/tv/iptv4.txt,#genre#
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
美亚电影,http://zjrtv.vip/live/?tbs=mydy
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
玛纳斯,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd


https://tv.850930.xyz/kdsb.txt,#genre#
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
韩国|KCTV,http://8.138.7.223/tv/korea.php?id=13
韩国|TVN4,http://210.210.155.35/dr9445/h/h20/index.m3u8
韩国|TVN4,http://210.210.155.35:80/dr9445/h/h20/02.m3u8
韩国|tvN5,https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies
俄罗斯|RT-NewS,https://rt-rtd.rttv.com/live/rtnews/playlist.m3u8
大片,http://8.138.7.223/tv/migu3.php?id=gqdp
熊猫4,http://8.138.7.223/tv/migu3.php?id=xm4
熊猫5,http://8.138.7.223/tv/migu3.php?id=xm5
CCTV5测试,http://183.11.239.36:808/hls/93/index.m3u8
CCTV6测试,http://183.11.239.36:808/hls/94/index.m3u8
CETV早教,http://183.11.239.36:808/hls/100/index.m3u8
短剧轮播,http://jiaojirentv.top/2020/yy.php?id=1382881708
河北少儿,http://8.138.7.223/tv/heb.php?id=00052
河北三民,http://8.138.7.223/tv/heb.php?id=00072
延边敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
新闻频道,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
少儿频道,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
国际频道,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
淳安新闻综合,https://player.dnsget.org/新闻综合.php
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
金华武义,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
金华兰溪,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
永嘉新闻,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
广德生活频道,https://live.gdtv.ah.cn/live/shenghuoTV.m3u8
广德新闻信合,http://8.138.7.223/【公众号：榴芒电视】/ahwanyun.php?id=gdxw
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
重庆新闻,http://8.138.7.223/tv/cbg.php?id=3
重庆新闻,http://8.138.7.223/tv/cbg2.php
巴南综合,http://live.cqbntv.com/bnmc/tv0709.m3u8
梁平综合,https://yypull.cbg.cn/applive/lplive01/playlist.m3u8
万盛综合,https://yypull.cbg.cn/applive/wslive01/playlist.m3u8
永川综合,https://yypull.cbg.cn/applive/yctv01/playlist.m3u8
酉阳综合,https://yypull.cbg.cn/applive/youytv01/playlist.m3u8
成都经济资讯,http://8.138.7.223/tv/cditv.php?id=cdjjzx
成都影视文艺,http://8.138.7.223/tv/cditv.php?id=cdyswy
成都公共频道,http://8.138.7.223/tv/cditv.php?id=cdgg
成都少儿频道,http://8.138.7.223/tv/cditv.php?id=cdse
成都蓉城先锋,http://8.138.7.223/tv/cditv.php?id=cdrcxf
高新电视台,http://8.138.7.223/tv/cditv.php?id=gxtv
新津电视台,http://8.138.7.223/tv/cditv.php?id=xjtv
大邑综合,http://8.138.7.223/tv/cditv.php?id=dyxwzh
彭州电视台,http://8.138.7.223/tv/cditv.php?id=pztv
蒲江电视台,http://8.138.7.223/tv/cditv.php?id=pjtv
锦江电视台,http://8.138.7.223/tv/cditv.php?id=jjtv
郫都新闻综合,http://8.138.7.223/tv/cditv.php?id=pdxwzh
青羊电视台,http://8.138.7.223/tv/cditv.php?id=qytv
崇州电视1套,http://8.138.7.223/tv/cditv.php?id=cztv
都江堰电视台,http://8.138.7.223/tv/cditv.php?id=djytv
成华有线,http://8.138.7.223/tv/cditv.php?id=chyx
邛崃电视台,http://8.138.7.223/tv/cditv.php?id=qltv
武侯电视台,http://8.138.7.223/tv/cditv.php?id=whtv
新都电视台,http://8.138.7.223/tv/cditv.php?id=xdzh
四川|广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
剑阁综合频道,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
四川|乐至综合,http://175.155.106.72:89/live1/live1.m3u8
四川|松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
四川|汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
四川|营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
绵阳梓潼综合,http://ztpull.ztrmfb.cn/live/b98e28f7019310006d65e1b500000000/playlist.m3u8?wsSecret=3f2fe004036db44ed21947b739da34de&wsTime=2019657600
内江资中综合,http://zzpull.zzrmtzx.cn/live/75c3758a0193100092e8cea100000000/playlist.m3u8?wsSecret=e40ab1fec464e16bb966fa960cc9ff30&wsTime=2019657600
德阳广汉综合,http://dcpull.ghrmt.cn/live/5c2bdb1a018f100098165ffc00000000/playlist.m3u8?wsSecret=0e9e279d000d65e46c102be4479c95c7&wsTime=2019657600
凉山甘洛综合,http://glpull.glxrmtzx.cn/live/2a1603a1019410001fedc3cd00000000/playlist.m3u8?wsSecret=b31c02126c0367a84b0bd175dc7ea8db&wsTime=2019657600
